,scores
15541,19.0750007629
15542,20.656999588
15543,20.656999588
15544,20.656999588
15545,20.4370002747
15546,19.0750007629
15547,18.3999996185
15556,17.8080005646
15557,17.5450000763
15558,17.5450000763
15559,17.1219997406
15560,16.454000473
15561,15.8100004196
15572,18.3040008545
15575,19.0750007629
15576,20.656999588
15577,20.656999588
15578,20.656999588
15579,20.4370002747
15580,18.0310001373
15581,14.7440004349
15583,13.9289999008
15584,13.9289999008
15585,14.7130002975
15590,17.8080005646
15591,17.1459999084
15592,16.454000473
15593,16.454000473
15594,16.454000473
15595,14.5389995575
15606,18.3040008545
15609,19.0750007629
15610,19.0750007629
15611,19.0750007629
15612,18.6909999847
15613,17.3710002899
15614,14.3789997101
15620,27.8400001526
15625,15.5109996796
15626,15.4569997787
15627,14.986000061
15644,18.047000885
15645,17.2490005493
15646,17.2490005493
15647,13.888999939
15659,15.4569997787
15660,15.4569997787
15661,14.986000061
15693,15.4569997787
15694,15.4569997787
15695,14.986000061
15959,14.5609998703
15960,14.5609998703
15961,14.5609998703
15992,14.1999998093
15993,15.5620002747
15994,15.5620002747
15995,15.5620002747
15996,15.1180000305
16025,13.9250001907
16026,15.3830003738
16027,15.5620002747
16028,15.5620002747
16029,15.9779996872
16030,15.9779996872
16031,15.9779996872
16032,15.2390003204
16057,13.8959999084
16058,13.9499998093
16059,15.329000473
16060,16.5849990845
16061,16.5849990845
16062,16.6509990692
16063,17.1049995422
16064,17.1049995422
16065,17.1049995422
16066,15.6870002747
16090,14.6599998474
16091,16.3369998932
16092,16.7210006714
16093,16.7210006714
16094,17.4309997559
16095,17.4309997559
16096,17.4309997559
16097,17.1049995422
16098,17.1049995422
16099,17.1049995422
16100,15.6870002747
16116,15.6490001678
16120,16.4470005035
16121,16.5400009155
16122,17.0499992371
16123,17.0499992371
16124,17.7119998932
16125,17.7119998932
16126,17.7119998932
16127,18.1310005188
16128,18.1310005188
16129,18.1310005188
16130,18.1219997406
16131,17.4589996338
16132,17.1049995422
16133,17.1049995422
16134,15.6870002747
16135,14.4720001221
16154,19.0820007324
16155,19.0820007324
16156,18.6520004272
16157,18.6520004272
16158,18.1299991608
16159,18.1299991608
16160,18.1299991608
16161,18.1310005188
16162,18.2569999695
16163,18.2569999695
16164,18.2569999695
16165,18.0170001984
16166,17.5039997101
16167,16.732000351
16168,15.9560003281
16169,14.4720001221
16187,20.5240001678
16188,20.5240001678
16189,19.7189998627
16190,18.6520004272
16191,18.6520004272
16192,18.5949993134
16193,19.9519996643
16194,19.9519996643
16195,19.9519996643
16196,18.3819999695
16197,18.2569999695
16198,18.2569999695
16199,18.0209999084
16200,17.875
16201,17.5709991455
16202,15.9560003281
16203,14.4720001221
16204,13.8979997635
16205,14.8319997787
16206,14.8319997787
16207,14.8319997787
16208,13.9650001526
16219,22.1079998016
16220,22.1079998016
16221,22.1079998016
16222,21.5359992981
16223,20.4139995575
16224,19.9519996643
16225,20.656999588
16226,20.656999588
16227,20.656999588
16228,19.9519996643
16229,19.9519996643
16230,18.5170001984
16231,18.2569999695
16232,18.2569999695
16233,18.2390003204
16234,18.1970005035
16235,18.1970005035
16236,17.0890007019
16237,16.5890007019
16238,16.2000007629
16239,14.8319997787
16240,14.8319997787
16241,14.8319997787
16242,13.9650001526
16253,22.1079998016
16254,22.1079998016
16255,22.1079998016
16256,21.5359992981
16257,20.4139995575
16258,20.3369998932
16259,20.656999588
16260,20.656999588
16261,20.656999588
16262,19.9519996643
16263,19.9519996643
16267,18.2390003204
16268,18.1970005035
16269,18.1970005035
16270,17.2940006256
16271,17.1900005341
16272,17.1900005341
16273,16.3719997406
16274,15.6490001678
16275,14.8319997787
16276,14.3950004578
16277,14.3950004578
16285,14.9329996109
16286,18.1620006561
16287,22.1079998016
16288,22.1079998016
16289,22.3740005493
16290,22.3740005493
16291,22.3740005493
16292,22.343000412
16293,22.343000412
16294,20.656999588
16295,20.656999588
16296,19.8840007782
16297,19.8840007782
16302,18.1970005035
16303,18.1970005035
16304,18.1299991608
16305,17.3029994965
16306,17.1900005341
16307,16.454000473
16308,16.454000473
16309,16.454000473
16310,14.3950004578
16311,14.3950004578
16319,14.9329996109
16320,17.6630001068
16321,21.0970001221
16322,22.1079998016
16323,22.3740005493
16324,22.3740005493
16325,22.3740005493
16326,22.343000412
16327,22.343000412
16328,20.656999588
16329,20.656999588
16338,18.1299991608
16339,17.5450000763
16340,17.5450000763
16341,17.1219997406
16342,16.454000473
16343,16.454000473
16344,14.3950004578
16345,14.3950004578
16353,14.625
16354,17.4459991455
16355,19.0750007629
16356,22.1079998016
16357,22.3740005493
16358,22.3740005493
16359,22.3740005493
16360,22.343000412
16361,22.343000412
16362,20.656999588
16363,20.656999588
16372,18.1299991608
16373,17.5450000763
16374,17.5450000763
16375,17.1219997406
16376,16.454000473
16377,16.454000473
16378,14.234000206
16388,18.3040008545
16389,19.0750007629
16390,20.656999588
16391,20.656999588
16392,20.656999588
16393,20.656999588
16394,20.656999588
16395,20.4370002747
16396,19.0750007629
16397,18.3999996185
16406,17.8080005646
16407,17.5450000763
16408,17.5450000763
16409,17.1219997406
16410,16.0020008087
16411,15.0
16422,18.3040008545
16425,20.4139995575
16426,20.656999588
16427,20.656999588
16428,20.656999588
16429,20.4370002747
16430,18.0310001373
16431,14.7440004349
16433,13.9289999008
16434,13.9289999008
16435,14.6979999542
16440,17.8080005646
16441,17.1459999084
16442,16.2730007172
16443,16.1749992371
16444,15.3680000305
16445,14.5389995575
16459,20.4139995575
16460,20.4139995575
16461,20.4139995575
16462,18.6909999847
16463,17.3710002899
16464,14.3789997101
16470,27.8400001526
16475,15.484000206
16476,15.4569997787
16477,15.0190000534
16495,17.2490005493
16496,17.2490005493
16497,15.3710002899
16509,15.4569997787
16510,15.4569997787
16511,15.0190000534
16529,14.2569999695
16543,15.4569997787
16544,15.4569997787
16545,15.0190000534
16577,14.7899999619
16578,14.7899999619
16579,14.7899999619
16807,13.9110002518
16808,14.4219999313
16809,14.5609998703
16810,14.5609998703
16811,14.5609998703
16841,14.6730003357
16842,14.6730003357
16843,15.5620002747
16844,15.5620002747
16845,15.5620002747
16846,15.1459999084
16847,14.8109998703
16873,13.9350004196
16874,15.8489999771
16875,16.986000061
16876,16.986000061
16877,16.986000061
16878,16.5240001678
16879,15.9779996872
16880,15.9779996872
16881,15.9779996872
16882,15.2390003204
16904,14.9849996567
16905,14.9849996567
16906,15.1499996185
16907,15.3859996796
16908,16.6009998322
16909,16.986000061
16910,16.986000061
16911,16.986000061
16912,16.8959999084
16913,17.1049995422
16914,17.1049995422
16915,17.1049995422
16916,15.6870002747
16933,14.3059997559
16934,14.3059997559
16935,14.3710002899
16936,15.7530002594
16937,15.7530002594
16938,16.9370002747
16939,17.1989994049
16940,17.875
16941,17.875
16942,18.0009994507
16943,18.0009994507
16944,18.0009994507
16945,17.4309997559
16946,17.5450000763
16947,17.5450000763
16948,17.5450000763
16949,17.1049995422
16950,15.6870002747
16951,14.6649999619
16966,15.6490001678
16968,19.8840007782
16969,19.8840007782
16970,19.8840007782
16971,18.3579998016
16972,18.3040008545
16973,18.3040008545
16974,18.1310005188
16975,18.1310005188
16976,18.5170001984
16977,18.5170001984
16978,18.5170001984
16979,18.1310005188
16980,18.1219997406
16981,17.5450000763
16982,17.5450000763
16983,17.1049995422
16984,15.7620000839
16985,14.7629995346
16986,13.9270000458
16987,13.9270000458
16999,15.3959999084
17004,20.4370002747
17005,20.4370002747
17006,20.4370002747
17007,19.8840007782
17008,18.3579998016
17009,19.0440006256
17010,19.0440006256
17011,19.0440006256
17012,18.5170001984
17013,18.4020004272
17014,18.4020004272
17015,18.0520000458
17016,18.0520000458
17017,17.031999588
17018,16.3969993591
17019,15.5450000763
17020,14.732000351
17021,14.2740001678
17033,16.7290000916
17037,20.5240001678
17038,20.656999588
17039,20.656999588
17040,20.656999588
17041,20.3369998932
17042,20.3369998932
17043,20.3369998932
17044,20.3369998932
17045,20.3369998932
17046,18.5170001984
17047,18.4020004272
17048,18.4020004272
17049,18.1560001373
17050,18.1240005493
17051,17.9960002899
17052,16.3969993591
17053,15.5959997177
17054,15.1009998322
17055,14.8319997787
17056,14.8319997787
17057,14.8319997787
17058,13.9650001526
17066,15.607000351
17067,16.9720001221
17069,22.3740005493
17070,22.3740005493
17071,22.3740005493
17072,20.656999588
17073,20.656999588
17074,20.656999588
17075,20.656999588
17076,20.656999588
17077,20.656999588
17078,20.3369998932
17079,20.3369998932
17080,18.5170001984
17081,18.4020004272
17082,18.4020004272
17083,18.2390003204
17084,18.1970005035
17085,18.1970005035
17086,17.0990009308
17087,16.8409996033
17088,16.4930000305
17089,14.8319997787
17090,14.8319997787
17091,14.8319997787
17092,14.0050001144
17093,14.0050001144
17100,15.607000351
17101,17.4640007019
17102,20.3369998932
17103,22.3740005493
17104,22.3740005493
17105,22.3740005493
17106,20.656999588
17107,20.656999588
17108,20.656999588
17109,20.656999588
17110,20.656999588
17111,20.656999588
17112,20.3369998932
17113,20.3369998932
17117,18.2390003204
17118,18.1970005035
17119,18.1970005035
17120,17.2940006256
17121,17.1900005341
17122,17.1900005341
17123,16.454000473
17124,15.8719997406
17125,15.8719997406
17126,14.3950004578
17127,14.3950004578
17134,15.607000351
17135,17.4640007019
17136,20.3369998932
17137,22.3740005493
17138,22.3740005493
17139,22.3740005493
17140,22.3740005493
17141,22.3740005493
17142,22.343000412
17143,22.343000412
17144,20.656999588
17145,20.656999588
17146,19.8840007782
17147,19.8840007782
17152,18.1970005035
17153,18.1970005035
17154,17.357000351
17155,17.216999054
17156,17.1900005341
17157,16.454000473
17158,16.454000473
17159,16.454000473
17160,14.3950004578
17161,14.3950004578
17168,15.392999649
17169,17.4640007019
17170,18.0970001221
17171,21.5359992981
17172,22.1079998016
17173,22.3740005493
17174,22.3740005493
17175,22.3740005493
17176,22.343000412
17177,22.343000412
17178,20.656999588
17179,20.656999588
17186,17.9960002899
17187,17.9799995422
