,scores
8262,25.9720001221
8263,25.9720001221
8264,20.8579998016
8265,19.0869998932
8266,15.9490003586
8280,15.8599996567
8281,23.6219997406
8282,24.4279994965
8286,25.9720001221
8287,25.9720001221
8288,25.9720001221
8289,20.4430007935
8290,19.8090000153
8291,16.4459991455
8305,15.8599996567
8306,23.6219997406
8307,24.5249996185
8311,27.466999054
8312,25.9720001221
8313,25.9720001221
8314,22.8349990845
8315,19.8330001831
8316,18.9440002441
8328,15.6579999924
8329,20.6289997101
8330,20.6289997101
8331,23.6219997406
8335,28.5419998169
8336,28.5419998169
8337,28.5419998169
8341,18.9440002441
8353,16.2129993439
8354,20.6289997101
8355,21.3969993591
8356,21.5310001373
8366,18.9440002441
8378,16.2129993439
8379,20.6289997101
8380,25.7619991302
8391,15.2899999619
8403,16.2129993439
8404,20.218000412
8405,25.7619991302
8413,42.8339996338
8414,39.1759986877
8428,15.3020000458
8429,20.218000412
8434,24.4459991455
8435,22.2110004425
8436,22.2110004425
8437,22.2110004425
8453,15.3020000458
8454,18.1520004272
8459,21.2560005188
8460,17.0170001984
8461,17.0170001984
8462,14.8400001526
8477,16.2000007629
8478,18.1030006409
8479,18.1030006409
8483,21.5960006714
8484,15.8030004501
8485,15.607000351
8502,16.2000007629
8503,18.1030006409
8504,18.1030006409
8505,18.1030006409
8506,16.1509990692
8527,16.2000007629
8528,18.1030006409
8529,18.1030006409
8530,18.1030006409
8531,16.1509990692
8907,31.3500003815
8911,23.6949996948
8912,23.6949996948
8913,23.6949996948
8914,21.4920005798
8915,18.6340007782
8930,18.6469993591
8936,26.2430000305
8937,28.218000412
8938,28.218000412
8939,28.218000412
8940,23.1830005646
8941,20.388999939
8955,18.6469993591
8961,29.0429992676
8962,28.218000412
8963,28.218000412
8964,28.218000412
8965,23.1830005646
8966,21.3029994965
8967,17.563999176
8968,15.2299995422
8980,19.2229995728
8985,30.3050003052
8986,30.4260005951
8987,30.4260005951
8988,30.4260005951
8989,28.218000412
8990,25.9290008545
8991,25.9290008545
8992,20.1779994965
8993,17.1189994812
8994,17.0450000763
8995,17.0450000763
8996,17.0450000763
9005,22.767999649
9006,31.9379997253
9007,31.9379997253
9008,31.9379997253
9009,30.2950000763
9010,31.0130004883
9011,31.0130004883
9012,31.0130004883
9013,30.4260005951
9014,27.6130008698
9015,26.7110004425
9016,25.9290008545
9017,21.5429992676
9018,19.1919994354
9019,18.5659999847
9020,17.0450000763
9021,17.0450000763
9028,15.3380002975
9029,15.3380002975
9030,23.0450000763
9031,31.9379997253
9032,31.9379997253
9033,31.9379997253
9034,30.4309997559
9035,31.0130004883
9036,31.8099994659
9037,31.8099994659
9038,31.8099994659
9039,30.388999939
9040,30.388999939
9041,25.9290008545
9042,21.5429992676
9043,19.1919994354
9044,18.5659999847
9045,17.0450000763
9046,17.0450000763
9052,14.9650001526
9053,23.611000061
9054,23.611000061
9055,24.2240009308
9056,31.9379997253
9057,31.9379997253
9058,31.9379997253
9059,30.7479991913
9060,31.0130004883
9061,31.9379997253
9062,31.9379997253
9067,21.5429992676
9068,19.1919994354
9069,18.5659999847
9070,16.9570007324
9071,16.2870006561
9077,15.8229999542
9078,23.611000061
9079,24.3090000153
9080,25.5529994965
9081,27.1329994202
9082,29.6779994965
9083,30.7479991913
9084,30.7479991913
9085,30.9950008392
9086,31.9379997253
9087,31.9379997253
9092,20.5289993286
9093,15.4910001755
9102,15.8229999542
9103,23.611000061
9104,24.3090000153
9105,26.2910003662
9107,29.6779994965
9108,30.7479991913
9109,30.7479991913
9110,30.7479991913
9111,31.9379997253
9112,31.9379997253
9117,20.3540000916
9127,15.8229999542
9128,18.938999176
9129,24.3090000153
9131,28.079000473
9133,29.9880008698
9153,16.5860004425
9154,20.232000351
9156,28.079000473
9162,25.9659996033
9163,43.4760017395
9164,33.4879989624
9178,18.9890003204
9179,19.1650009155
9181,28.079000473
9182,28.079000473
9183,28.079000473
9187,18.8630008698
9188,14.8030004501
9202,16.2000007629
9203,18.9890003204
9204,19.1650009155
9208,21.5960006714
9209,19.8439998627
9210,15.607000351
9227,16.2000007629
9228,18.9890003204
9229,18.9890003204
9230,18.9890003204
9231,16.1509990692
9252,16.2000007629
9253,18.1030006409
9254,18.1030006409
9255,18.1030006409
9256,16.1509990692
9606,17.2569999695
9610,20.2129993439
9611,20.2129993439
9612,20.0389995575
9613,19.8229999542
9614,19.8229999542
9615,19.8229999542
9630,16.454000473
9631,19.5440006256
9636,28.9290008545
9637,28.9290008545
9638,26.5300006866
9639,26.4920005798
9640,24.6730003357
9641,19.202999115
9642,15.1859998703
9655,20.8500003815
9660,30.4589996338
9661,30.8729991913
9662,30.8729991913
9663,30.8729991913
9664,29.6919994354
9665,28.6439990997
9666,27.2730007172
9667,23.6599998474
9668,15.5080003738
9669,15.2770004272
9670,15.2770004272
9680,23.2999992371
9682,32.2719993591
9683,32.2719993591
9684,32.2719993591
9685,31.9950008392
9686,32.5099983215
9687,32.5099983215
9688,32.5099983215
9689,29.6919994354
9690,29.2509994507
9691,28.7000007629
9692,25.4899997711
9693,20.7870006561
9694,19.3969993591
9695,18.343000412
9696,17.281999588
9705,23.2999992371
9707,32.2719993591
9708,32.2719993591
9709,32.2719993591
9710,32.5480003357
9711,32.5480003357
9712,32.5480003357
9713,33.4020004272
9714,33.4020004272
9715,33.4020004272
9716,28.7000007629
9717,26.4039993286
9718,23.5729999542
9719,21.5429992676
9720,20.2889995575
9721,17.827999115
9729,15.5080003738
9730,24.6599998474
9731,31.9379997253
9732,32.2719993591
9733,32.2719993591
9734,32.2719993591
9735,32.5480003357
9736,32.5480003357
9737,32.5480003357
9738,33.4020004272
9739,33.4020004272
9740,35.2779998779
9741,35.2779998779
9742,35.2779998779
9744,21.5429992676
9745,20.2889995575
9746,19.6989994049
9753,15.4490003586
9754,15.9639997482
9755,24.6599998474
9756,31.9379997253
9757,32.2719993591
9758,32.2719993591
9759,32.2719993591
9760,32.5480003357
9761,33.2459983826
9762,35.2779998779
9763,35.2779998779
9764,35.2779998779
9765,35.2779998779
9766,35.2779998779
9767,35.2779998779
9769,21.5429992676
9770,20.2889995575
9771,19.6989994049
9777,14.9650001526
9778,23.611000061
9779,23.611000061
9780,26.0079994202
9781,31.9379997253
9782,32.2719993591
9783,32.2719993591
9784,32.2719993591
9785,32.2719993591
9786,33.2459983826
9787,35.2779998779
9788,35.2779998779
9789,35.2779998779
9790,35.2779998779
9791,35.2779998779
9792,35.2779998779
9794,20.7560005188
9795,19.6989994049
9796,19.6989994049
9802,15.8229999542
9805,32.2719993591
9806,32.2719993591
9807,32.2719993591
9808,32.2719993591
9809,32.2719993591
9810,32.2719993591
9811,33.2459983826
9812,35.2779998779
9813,35.2779998779
9814,35.2779998779
9817,26.3680000305
9818,19.6809997559
9819,18.1219997406
9820,18.1219997406
9821,18.1219997406
9827,15.8229999542
9830,32.2719993591
9831,32.2719993591
9832,32.2719993591
9833,30.7479991913
9834,30.7479991913
9835,32.2719993591
9836,32.2719993591
9837,32.2719993591
9842,22.1870002747
9843,16.3020000458
9844,16.3020000458
9845,16.3020000458
9852,15.8229999542
9855,32.2719993591
9856,32.2719993591
9857,32.2719993591
9858,29.9880008698
9863,30.5440006256
9864,30.5440006256
9866,20.9899997711
9880,28.1000003815
9881,28.1000003815
9887,25.9659996033
9888,21.7380008698
9889,18.3969993591
9906,28.079000473
9907,28.079000473
9908,28.079000473
9912,18.8630008698
9913,14.8030004501
9927,17.2800006866
9928,20.1909999847
9929,22.7989997864
9933,22.2049999237
9934,22.2049999237
9935,16.452999115
9952,17.2800006866
9953,20.1909999847
9954,20.1909999847
9955,20.1909999847
9956,18.061000824
9957,18.061000824
9958,18.061000824
9977,17.2800006866
9978,18.1030006409
9979,18.1030006409
9980,18.1030006409
9981,16.1509990692
10285,15.3800001144
10286,16.811000824
10287,16.811000824
10288,16.811000824
10311,24.0729999542
10312,24.0729999542
10313,24.0729999542
10314,17.9629993439
10315,14.904999733
10331,18.3400001526
10335,29.4139995575
10336,29.4139995575
10337,29.4139995575
10338,24.9099998474
10339,24.9099998474
10340,24.9099998474
10341,17.9599990845
10355,19.357000351
10356,25.4060001373
10359,32.0149993896
10360,32.5099983215
10361,32.5099983215
10362,32.5099983215
10365,28.6930007935
10366,24.1040000916
10367,21.642999649
10368,21.170999527
10369,20.7290000916
10370,19.3969993591
10371,14.795999527
10380,20.8500003815
10384,32.2719993591
10385,32.5099983215
10386,32.5099983215
10387,32.5099983215
10388,30.8729991913
10389,30.6049995422
10395,19.9449996948
10396,19.9449996948
10397,14.970000267
10405,23.2999992371
10407,32.2719993591
10408,32.2719993591
10409,32.5480003357
10410,33.2459983826
10411,33.4020004272
10412,33.4020004272
10413,33.4020004272
10414,32.2719993591
10421,19.9449996948
10422,14.970000267
10429,14.5450000763
10430,23.2999992371
10432,32.2719993591
10433,32.2719993591
10434,32.5480003357
10435,33.2459983826
10436,33.4020004272
10437,33.4020004272
10438,33.4020004272
10439,33.4020004272
10446,19.9449996948
10447,14.970000267
10455,24.6599998474
10456,31.9379997253
10457,32.2719993591
10458,32.2719993591
10459,32.5480003357
10460,33.2459983826
10461,33.4020004272
10462,33.4020004272
10463,33.4020004272
10464,33.4020004272
10471,19.6989994049
10481,31.9379997253
10482,32.2719993591
10483,32.2719993591
10484,32.2719993591
10485,32.5480003357
10486,33.2459983826
10487,35.2779998779
10488,35.2779998779
10489,35.2779998779
10490,35.2779998779
10491,35.2779998779
10492,35.2779998779
10493,31.857000351
10494,26.2880001068
10495,24.4109992981
10496,21.5520000458
10497,14.8959999084
10502,14.9650001526
10506,31.9379997253
10507,32.2719993591
10508,32.2719993591
10509,32.2719993591
10510,32.2719993591
10511,33.2459983826
10512,35.2779998779
10513,35.2779998779
10514,35.2779998779
10515,35.2779998779
10516,35.2779998779
10517,35.2779998779
10518,31.857000351
10519,25.5580005646
10520,21.8209991455
10521,21.5520000458
10522,14.8959999084
10527,15.8229999542
10529,28.7709999084
10530,32.2719993591
10531,32.2719993591
10532,32.2719993591
10533,32.2719993591
10534,32.2719993591
10535,32.2719993591
10536,33.2459983826
10537,35.2779998779
10538,35.2779998779
10539,35.2779998779
10542,30.6130008698
10543,25.0559997559
10544,21.5520000458
10545,21.5520000458
10546,21.5520000458
10547,14.8959999084
10552,15.8229999542
10554,28.7709999084
10555,32.2719993591
10556,32.2719993591
10557,32.2719993591
10558,30.7479991913
10559,30.7479991913
10560,32.2719993591
10561,32.2719993591
10562,32.2719993591
10567,25.8939990997
10568,22.5340003967
10569,19.1509990692
10570,19.1509990692
10571,19.1509990692
10577,18.8400001526
10579,28.7709999084
10580,32.2719993591
10581,32.2719993591
10582,32.2719993591
10583,30.6809997559
10584,30.6809997559
10588,30.5440006256
10589,30.5440006256
10591,21.9260005951
10592,15.4739999771
10602,19.3080005646
10607,30.3700008392
10608,30.6809997559
10609,30.6809997559
10610,30.6809997559
10612,25.9659996033
10613,21.7380008698
10614,18.3969993591
10627,19.3080005646
10631,28.079000473
10632,28.079000473
10633,28.079000473
10637,18.8630008698
10638,14.8030004501
10652,19.3080005646
10656,25.0429992676
10657,22.2049999237
10658,22.2049999237
10659,22.2049999237
10660,16.452999115
10677,18.0869998932
10678,20.1909999847
10679,21.8379993439
10680,21.8379993439
10681,21.8379993439
10682,18.061000824
10683,18.061000824
10702,18.0869998932
10703,18.0869998932
10704,18.0869998932
10705,16.6779994965
10886,16.3099994659
10887,16.3099994659
10888,16.3099994659
10908,23.0009994507
10909,23.0009994507
10910,23.0009994507
10911,22.7390003204
10912,19.8349990845
10913,18.1019992828
10933,24.142999649
10934,24.142999649
10935,24.142999649
10936,22.7390003204
10937,22.0550003052
10938,22.0550003052
10960,24.2779998779
10961,24.2779998779
10962,24.0020008087
10963,24.0020008087
10981,17.5160007477
10985,25.3840007782
10986,25.3840007782
10987,24.7779998779
10988,24.7460002899
10989,18.4689998627
11006,17.8040008545
11010,27.0529994965
11011,27.0529994965
11012,27.0529994965
11013,25.9659996033
11014,20.9650001526
11031,17.8040008545
11036,27.0529994965
11037,27.0529994965
11038,26.3589992523
11039,24.7220001221
11040,19.9759998322
11060,30.3789997101
11064,31.5189990997
11065,28.9239997864
11066,17.9599990845
11080,19.7740001678
11085,32.5099983215
11089,31.5189990997
11095,21.6679992676
11096,18.3600006104
11105,25.0820007324
11110,32.5099983215
11120,23.3759994507
11121,19.9449996948
11122,14.970000267
11130,25.0820007324
11135,33.2459983826
11136,33.4020004272
11137,33.4020004272
11138,33.4020004272
11145,26.4409999847
11146,23.5249996185
11147,14.970000267
11155,25.0820007324
11157,32.2719993591
11158,32.2719993591
11159,32.5480003357
11160,33.2459983826
11161,33.4020004272
11162,33.4020004272
11163,33.4020004272
11164,33.4020004272
11170,26.4409999847
11171,23.5249996185
11172,20.2889995575
11182,32.2719993591
11183,32.2719993591
11184,32.5480003357
11185,34.2220001221
11186,34.2220001221
11187,34.2220001221
11188,33.4020004272
11189,33.4020004272
11195,26.4409999847
11196,23.7870006561
11197,20.2889995575
11205,29.3859996796
11206,30.4899997711
11207,32.2719993591
11208,32.2719993591
11209,32.2719993591
11210,35.2779998779
11211,35.2779998779
11212,35.2779998779
11213,35.2779998779
11214,35.2779998779
11215,35.2779998779
11216,35.2779998779
11217,35.2779998779
11218,31.857000351
11219,29.4270000458
11220,25.4780006409
11221,25.4780006409
11222,20.2889995575
11231,30.4899997711
11232,32.2719993591
11233,32.2719993591
11234,32.2719993591
11235,35.2779998779
11236,35.2779998779
11237,35.2779998779
11238,35.2779998779
11239,35.2779998779
11240,35.2779998779
11241,35.2779998779
11242,35.2779998779
11243,31.857000351
11244,26.5039997101
11245,25.4780006409
11246,25.4780006409
11247,14.8959999084
11255,32.2719993591
11256,32.2719993591
11257,32.2719993591
11258,32.2719993591
11259,32.2719993591
11260,35.2779998779
11261,35.2779998779
11262,35.2779998779
11263,35.2779998779
11264,35.2779998779
11265,33.2459983826
11266,32.8499984741
11267,32.8499984741
11268,27.5419998169
11269,26.5039997101
11270,25.4780006409
11271,25.4780006409
11272,14.8959999084
11277,15.6840000153
11279,28.7709999084
11280,32.2719993591
11281,32.2719993591
11282,32.2719993591
11283,31.8670005798
11284,30.6809997559
11285,32.2719993591
11286,32.2719993591
11287,32.2719993591
11288,32.7890014648
11289,32.7890014648
11290,32.7890014648
11291,32.0040016174
11292,26.8880004883
11293,25.6520004272
11294,25.6520004272
11295,24.0
11296,24.0
11302,18.8400001526
11304,28.7709999084
11305,32.2719993591
11306,32.2719993591
11307,32.2719993591
11308,31.8670005798
11309,30.6809997559
11310,30.6809997559
11311,30.5440006256
11312,30.5440006256
11313,30.5440006256
11314,30.5440006256
11315,26.2509994507
11316,23.9920005798
11317,20.5100002289
11327,19.3080005646
11331,31.1420001984
11332,31.1420001984
11333,31.1420001984
11334,30.6809997559
11335,30.6809997559
11337,26.5690002441
11338,22.6760005951
11339,19.1660003662
11340,18.482000351
11341,17.1079998016
11352,19.3080005646
11357,28.1130008698
11358,28.1130008698
11359,28.1130008698
11360,27.9489994049
11361,24.4349994659
11362,18.3770008087
11377,19.3080005646
11381,25.0429992676
11382,23.1590003967
11383,23.1590003967
11384,23.1590003967
11385,16.8939990997
11402,18.0869998932
11403,20.1909999847
11404,21.8379993439
11405,21.8379993439
11406,21.8379993439
11407,18.061000824
11408,18.061000824
11427,18.0869998932
11428,18.0869998932
11429,18.0869998932
11560,16.4050006866
11561,16.4050006866
11562,16.4050006866
11584,15.9280004501
11585,20.063999176
11586,20.063999176
11587,20.063999176
11588,18.1760005951
11608,22.3579998016
11609,24.8180007935
11610,28.3180007935
11611,28.3180007935
11612,28.3180007935
11613,27.1469993591
11633,25.3740005493
11634,30.2700004578
11635,30.2700004578
11636,30.2700004578
11637,29.3780002594
11638,27.1469993591
11657,22.5820007324
11658,25.5109996796
11659,30.2700004578
11660,30.2700004578
11661,30.2700004578
11662,29.3780002594
11663,27.1469993591
11664,17.2199993134
11684,30.2700004578
11688,24.0020008087
11689,17.2199993134
11705,17.2509994507
11713,24.922000885
11714,20.1949996948
11730,17.2509994507
11738,28.5799999237
11739,22.0249996185
11755,17.2509994507
11756,26.392999649
11763,31.5739994049
11764,24.7220001221
11765,19.9759998322
11780,18.0279998779
11782,32.8650016785
11783,32.8650016785
11784,32.8650016785
11789,31.5189990997
11790,28.9239997864
11791,21.4109992981
11792,14.904999733
11793,15.779999733
11794,17.1870002747
11795,17.1870002747
11796,17.1870002747
11804,15.498000145
11805,23.5799999237
11807,32.8650016785
11808,32.8650016785
11809,32.8650016785
11810,32.8650016785
11814,31.5189990997
11819,29.8899993896
11820,23.8050003052
11821,18.3759994507
11822,15.0419998169
11829,15.498000145
11830,25.0820007324
11831,30.3360004425
11835,33.2459983826
11845,24.658000946
11846,22.186000824
11847,15.2440004349
11856,30.3360004425
11860,33.2459983826
11861,33.4020004272
11862,33.4020004272
11863,33.4020004272
11870,30.5540008545
11871,24.0049991608
11872,15.2440004349
11881,30.3360004425
11882,31.8670005798
11883,31.8670005798
11884,32.5480003357
11885,33.2459983826
11886,33.4020004272
11887,33.4020004272
11888,33.4020004272
11895,30.5540008545
11896,24.0049991608
11897,20.2889995575
11907,31.1369991302
11908,31.1369991302
11909,32.5480003357
11910,34.2220001221
11911,34.2220001221
11912,34.2220001221
11913,33.4020004272
11914,32.8650016785
11920,30.5540008545
11921,24.0049991608
11922,20.2889995575
11930,29.3859996796
11931,30.4899997711
11932,30.4899997711
11933,30.4899997711
11934,30.2840003967
11935,35.2779998779
11936,35.2779998779
11937,35.2779998779
11938,33.2459983826
11939,33.2459983826
11940,34.2220001221
11941,34.2220001221
11942,34.2220001221
11943,31.857000351
11944,31.466999054
11945,28.5569992065
11946,25.4780006409
11947,20.2889995575
11956,30.4899997711
11957,30.4899997711
11958,31.1420001984
11959,31.6480007172
11960,35.2779998779
11961,35.2779998779
11962,35.2779998779
11963,33.2459983826
11964,33.2459983826
11965,34.2220001221
11966,34.2220001221
11967,34.2220001221
11968,31.857000351
11969,31.466999054
11970,25.4780006409
11971,25.4780006409
11972,14.8959999084
11983,31.8670005798
11984,31.6480007172
11985,35.2779998779
11986,35.2779998779
11987,35.2779998779
11988,33.2459983826
11989,33.2459983826
11990,33.2459983826
11991,32.8499984741
11992,32.8499984741
11993,29.9300003052
11994,28.8780002594
11995,25.4780006409
11996,25.4780006409
11997,14.8959999084
12003,22.2310009003
12004,28.7709999084
12008,31.8670005798
12009,31.6480007172
12010,32.8499984741
12011,32.8499984741
12012,32.8499984741
12013,32.7890014648
12014,32.7890014648
12015,32.7890014648
12016,32.0040016174
12017,27.0979995728
12018,25.6520004272
12019,25.6520004272
12020,24.0
12021,24.0
12027,18.8400001526
12029,28.7709999084
12033,31.8670005798
12034,30.6809997559
12035,30.8129997253
12036,30.8129997253
12037,30.8129997253
12040,26.2509994507
12041,23.9920005798
12042,20.5100002289
12044,15.3100004196
12045,15.3100004196
12046,15.3100004196
12052,19.3080005646
12056,31.1420001984
12057,31.1420001984
12058,31.1420001984
12059,30.6809997559
12060,30.6809997559
12062,26.5690002441
12063,22.6760005951
12064,19.1660003662
12065,18.482000351
12066,17.1079998016
12069,15.3100004196
12070,15.3100004196
12071,15.3100004196
12077,19.3080005646
12083,28.1130008698
12084,28.1130008698
12085,27.9489994049
12086,24.4349994659
12087,18.3770008087
12102,19.3080005646
12106,25.0429992676
12107,24.545999527
12108,24.545999527
12109,24.545999527
12110,17.9519996643
12127,18.0869998932
12128,18.0869998932
12129,21.8379993439
12130,21.8379993439
12131,21.8379993439
12132,16.2049999237
12152,18.0869998932
12153,18.0869998932
12154,18.0869998932
12285,20.0879993439
12286,20.0879993439
12287,20.0879993439
12309,20.9990005493
12310,21.3479995728
12311,21.3479995728
12312,21.3479995728
12313,18.1760005951
12332,19.7049999237
12333,26.1620006561
12334,26.1620006561
12335,28.3180007935
12336,28.3180007935
